Lead_ID,Customer_Name,Age,Gender,Region,Industry,Revenue_Potential,Lead_Source,Stage,Time_Spent_in_Stage_Days,Engagement_Score,Converted,Preferred_Contact_Method,Competitor_Consideration,Marketing_Spend,Discount_Offered,Customer_Feedback
LEAD000210,Customer_210,56,Female,West,Retail,92869.78,Cold Call,Interest,109,2.55,1,Chat,0,3943.7,0.47,Positive
LEAD000211,Customer_211,55,Female,East,Manufacturing,21009.33,SEO,Awareness,110,11.97,0,None,0,8190.67,1.46,Neutral
LEAD000212,Customer_212,59,Male,West,Travel,58194.79,Event,Awareness,46,31.41,0,Phone,0,9826.23,11.1,Neutral
LEAD000213,Customer_213,41,Male,South,Education,82188.99,Website,Consideration,30,36.09,1,Phone,0,9717.23,24.23,Neutral
LEAD000214,Customer_214,71,Other,South,Manufacturing,29454.86,Cold Call,Purchase,5,88.68,0,None,0,6081.26,23.49,Positive
LEAD000215,Customer_215,35,Female,West,Retail,80271.9,Cold Call,Interest,73,51.27,0,In-Person,0,2491.22,23.4,Positive
LEAD000216,Customer_216,22,Female,South,Travel,32722.07,Email,Evaluation,16,88.17,0,Email,0,1055.35,15.79,Negative
LEAD000217,Customer_217,21,Male,East,Travel,57746.07,Referral,Awareness,62,18.76,0,In-Person,1,9282.76,7.49,No Feedback
LEAD000218,Customer_218,52,Prefer Not to Say,North,Manufacturing,28533.21,Cold Call,Interest,40,77.63,0,Phone,0,5354.98,26.19,Positive
LEAD000219,Customer_219,39,Male,East,Retail,57820.45,Event,Interest,102,9.16,0,Chat,0,9372.05,21.78,Neutral
LEAD000220,Customer_220,22,Other,East,Technology,21488.71,Event,Consideration,22,81.94,0,In-Person,0,9335.59,2.83,Neutral
LEAD000221,Customer_221,52,Male,South,Travel,80965.24,Event,Intent,13,37.34,0,Phone,0,4904.94,23.4,Negative
LEAD000222,Customer_222,63,Male,East,Finance,48321.36,Event,Awareness,104,67.0,1,None,0,4075.76,26.29,Positive
LEAD000223,Customer_223,62,Male,East,Travel,91767.67,Referral,Awareness,2,94.25,0,In-Person,0,9218.81,15.83,Neutral
LEAD000224,Customer_224,23,Female,South,Finance,63178.65,SEO,Consideration,62,80.2,1,Email,0,3042.33,0.62,Positive
LEAD000225,Customer_225,30,Male,South,Healthcare,82878.29,Event,Consideration,53,20.92,0,None,0,3897.79,11.04,Neutral
LEAD000226,Customer_226,21,Female,West,Manufacturing,85099.26,Website,Consideration,13,71.15,1,In-Person,0,8282.81,4.83,Positive
LEAD000227,Customer_227,72,Female,West,Manufacturing,52868.14,Social Media,Awareness,60,35.57,1,None,0,4028.29,6.74,No Feedback
LEAD000228,Customer_228,50,Female,East,Manufacturing,71772.15,Event,Interest,85,65.62,1,Phone,1,2418.45,24.58,Positive
LEAD000229,Customer_229,68,Female,East,Finance,55791.88,Referral,Awareness,49,8.71,0,Email,0,1363.1,28.49,Positive
LEAD000230,Customer_230,54,Male,West,Finance,2758.69,Website,Purchase,39,0.83,0,In-Person,0,3074.21,9.56,Negative
LEAD000231,Customer_231,62,Male,East,Travel,71959.2,Website,Interest,86,93.18,0,None,0,3712.82,10.06,Positive
LEAD000232,Customer_232,51,Male,West,Finance,99358.77,Referral,Awareness,42,94.47,0,In-Person,1,2076.49,22.01,No Feedback
LEAD000233,Customer_233,26,Male,North,Healthcare,87064.62,Event,Consideration,89,14.75,0,Email,0,4387.38,13.12,Positive
LEAD000234,Customer_234,59,Male,East,Retail,5738.04,Event,Awareness,119,93.97,0,In-Person,0,4284.98,23.2,Positive
LEAD000235,Customer_235,32,Female,South,Retail,93467.86,Event,Awareness,53,56.81,0,Phone,0,2737.17,21.33,Neutral
LEAD000236,Customer_236,66,Male,North,Manufacturing,20490.19,Email,Interest,3,56.97,0,Chat,0,5237.6,19.41,No Feedback
LEAD000237,Customer_237,69,Male,Central,Retail,5927.81,SEO,Evaluation,115,73.39,0,In-Person,0,3186.09,16.75,Neutral
LEAD000238,Customer_238,37,Female,East,Retail,1661.32,Cold Call,Consideration,88,76.22,0,None,0,9395.1,5.76,Negative
LEAD000239,Customer_239,67,Male,East,Finance,42573.72,Cold Call,Awareness,18,23.78,1,Phone,0,7304.81,26.18,Neutral
LEAD000240,Customer_240,32,Female,East,Finance,30425.62,Cold Call,Purchase,91,80.6,1,None,0,371.71,19.82,Negative
LEAD000241,Customer_241,66,Other,East,Retail,18262.37,Event,Evaluation,37,81.73,0,None,0,9794.15,3.11,Positive
LEAD000242,Customer_242,18,Male,East,Education,9103.56,Email,Awareness,103,18.56,1,In-Person,0,6712.09,9.63,Positive
LEAD000243,Customer_243,27,Male,West,Retail,36044.44,Referral,Interest,36,63.16,0,Phone,1,5290.68,16.98,Neutral
LEAD000244,Customer_244,27,Male,Central,Manufacturing,23257.0,Cold Call,Evaluation,48,74.38,0,None,0,1225.09,3.1,Neutral
LEAD000245,Customer_245,22,Prefer Not to Say,East,Healthcare,63978.49,Referral,Consideration,90,58.62,0,Phone,0,5741.15,0.79,No Feedback
LEAD000246,Customer_246,59,Female,South,Finance,37994.79,Email,Awareness,113,30.62,1,Email,0,5890.73,5.82,Negative
LEAD000247,Customer_247,34,Male,East,Finance,45272.67,Social Media,Awareness,31,28.27,0,In-Person,0,1196.87,9.92,Neutral
LEAD000248,Customer_248,30,Female,West,Education,76771.28,Email,Awareness,80,97.37,0,Chat,0,3843.76,22.22,No Feedback
LEAD000249,Customer_249,63,Male,East,Manufacturing,35211.14,Event,Intent,74,83.77,0,Phone,1,9848.72,12.93,Negative
LEAD000250,Customer_250,21,Female,South,Finance,16971.77,Email,Intent,1,26.24,0,Email,0,4120.9,1.84,Positive
LEAD000251,Customer_251,69,Female,East,Healthcare,29834.63,Website,Interest,57,81.21,0,Chat,1,4217.74,18.66,No Feedback
LEAD000252,Customer_252,37,Female,Central,Manufacturing,68104.38,Social Media,Awareness,73,30.32,1,None,0,8027.41,22.04,Neutral
LEAD000253,Customer_253,54,Male,North,Technology,12251.06,Website,Purchase,59,94.69,0,In-Person,1,7060.25,2.69,Negative
LEAD000254,Customer_254,32,Female,North,Travel,65681.63,Website,Consideration,37,80.62,0,None,0,5649.21,19.41,Neutral
LEAD000255,Customer_255,67,Female,Central,Finance,72807.04,Referral,Interest,14,81.15,1,None,0,9715.46,11.08,No Feedback
LEAD000256,Customer_256,52,Other,West,Retail,64576.31,Cold Call,Intent,93,4.76,0,Email,0,2567.78,24.28,Negative
LEAD000257,Customer_257,40,Female,South,Retail,36646.78,Cold Call,Consideration,2,6.58,0,Phone,0,3043.4,19.1,Positive
LEAD000258,Customer_258,48,Male,North,Education,65529.22,Website,Awareness,3,81.33,0,None,0,1162.62,18.05,Positive
LEAD000259,Customer_259,32,Male,Central,Manufacturing,83210.14,Email,Awareness,50,45.08,0,Chat,0,2044.79,13.24,Neutral
LEAD000260,Customer_260,32,Female,West,Retail,31885.48,Referral,Intent,27,93.62,0,Phone,0,6405.56,6.65,No Feedback
LEAD000261,Customer_261,45,Female,East,Technology,27239.18,Website,Interest,6,69.0,1,Chat,0,1125.24,0.55,Positive
LEAD000262,Customer_262,59,Female,West,Technology,95733.64,Referral,Awareness,37,33.54,0,None,0,4511.24,13.73,Neutral
LEAD000263,Customer_263,45,Male,East,Education,89171.49,Email,Purchase,93,26.45,0,None,0,1352.29,11.17,Neutral
LEAD000264,Customer_264,29,Female,West,Technology,27358.62,Email,Intent,109,93.3,0,Email,0,7137.28,7.35,Positive
LEAD000265,Customer_265,61,Male,Central,Technology,17488.15,Email,Intent,13,16.16,0,Chat,0,1790.88,21.59,Negative
LEAD000266,Customer_266,42,Female,South,Manufacturing,42605.29,Referral,Evaluation,16,55.47,0,Chat,1,4333.91,27.26,Neutral
LEAD000267,Customer_267,49,Male,East,Healthcare,50789.17,Social Media,Interest,53,33.03,1,Email,0,7276.54,11.68,Negative
LEAD000268,Customer_268,54,Female,West,Education,17248.56,Email,Awareness,112,90.16,0,None,0,845.62,13.73,Positive
LEAD000269,Customer_269,22,Male,South,Travel,2938.53,Social Media,Awareness,1,99.05,0,In-Person,0,7842.42,22.75,Positive
LEAD000270,Customer_270,74,Male,East,Manufacturing,81938.09,Event,Consideration,88,55.33,0,In-Person,0,6646.13,15.68,Negative
LEAD000271,Customer_271,48,Female,South,Travel,92499.86,Website,Awareness,43,6.21,1,None,0,4641.67,21.69,Neutral
LEAD000272,Customer_272,48,Male,North,Finance,7360.16,Social Media,Consideration,28,97.06,0,Phone,0,1263.7,24.26,Neutral
LEAD000273,Customer_273,57,Male,North,Retail,84137.79,Referral,Evaluation,75,43.27,0,In-Person,1,3130.44,10.76,Negative
LEAD000274,Customer_274,45,Female,North,Technology,44513.71,Event,Awareness,23,44.27,0,Phone,0,8471.94,25.26,Negative
LEAD000275,Customer_275,30,Male,East,Finance,18228.4,SEO,Awareness,94,41.04,0,None,0,796.81,22.47,Negative
LEAD000276,Customer_276,46,Female,North,Education,38934.44,Event,Interest,47,30.57,0,None,0,9412.32,21.41,Positive
LEAD000277,Customer_277,57,Other,East,Finance,86652.43,Social Media,Evaluation,79,9.92,1,Chat,1,337.06,15.31,Neutral
LEAD000278,Customer_278,70,Male,West,Healthcare,12651.7,SEO,Interest,23,82.97,0,Chat,0,2336.95,20.96,Negative
LEAD000279,Customer_279,45,Male,East,Manufacturing,10308.08,Referral,Interest,54,25.51,0,Phone,0,2122.33,28.3,Positive
LEAD000280,Customer_280,53,Other,West,Retail,96590.81,Cold Call,Awareness,56,46.45,0,Email,1,201.01,14.73,Positive
LEAD000281,Customer_281,30,Male,East,Travel,29706.0,Email,Consideration,78,21.84,0,In-Person,0,9225.95,21.3,Neutral
LEAD000282,Customer_282,68,Male,West,Technology,86200.55,Social Media,Purchase,17,1.51,0,None,0,3799.55,23.64,Neutral
LEAD000283,Customer_283,59,Female,West,Technology,56370.13,SEO,Consideration,58,52.33,0,In-Person,0,8344.17,2.8,Positive
LEAD000284,Customer_284,53,Female,South,Healthcare,24420.98,Email,Purchase,110,18.77,0,In-Person,0,9338.76,12.58,Negative
LEAD000285,Customer_285,68,Male,West,Healthcare,29852.92,Event,Evaluation,103,34.28,0,Chat,0,6956.21,4.83,Negative
LEAD000286,Customer_286,71,Male,Central,Technology,41489.88,Website,Intent,63,22.62,0,None,0,3206.82,27.45,Neutral
LEAD000287,Customer_287,36,Female,West,Travel,15378.37,Social Media,Awareness,15,59.4,0,None,0,2111.01,24.24,Neutral
LEAD000288,Customer_288,68,Male,Central,Education,71140.7,Cold Call,Interest,74,83.6,0,In-Person,0,2168.59,11.16,No Feedback
LEAD000289,Customer_289,34,Female,North,Technology,42056.72,Event,Consideration,64,6.44,0,None,0,4398.72,9.14,Negative
LEAD000290,Customer_290,58,Male,North,Technology,88978.07,Website,Consideration,96,12.87,0,Email,0,8591.62,19.57,Neutral
LEAD000291,Customer_291,70,Female,Central,Healthcare,91607.43,Event,Consideration,23,51.69,0,Email,0,6666.14,24.33,Positive
LEAD000292,Customer_292,65,Male,North,Finance,91407.74,Cold Call,Consideration,102,24.21,1,None,0,7463.46,6.36,Positive
LEAD000293,Customer_293,59,Female,East,Finance,65106.33,Website,Awareness,43,85.44,0,Chat,0,9971.03,19.36,Positive
LEAD000294,Customer_294,31,Female,South,Manufacturing,47870.64,Referral,Awareness,76,65.89,0,In-Person,0,4970.88,2.41,Negative
LEAD000295,Customer_295,32,Male,East,Retail,8895.52,Event,Awareness,9,77.09,0,Phone,0,4145.45,7.41,Neutral
LEAD000296,Customer_296,66,Male,South,Finance,75674.23,Referral,Interest,44,83.09,0,Chat,1,6656.84,27.86,Negative
LEAD000297,Customer_297,48,Female,North,Travel,9361.65,Event,Awareness,60,2.14,0,Email,0,4747.73,22.36,Neutral
LEAD000298,Customer_298,37,Male,East,Travel,18655.82,Referral,Interest,27,91.27,0,None,0,8086.98,13.78,Positive
LEAD000299,Customer_299,20,Male,North,Technology,84355.23,Email,Consideration,85,91.31,0,Email,0,688.21,5.3,Positive
LEAD000300,Customer_300,56,Male,South,Education,85445.14,Referral,Intent,62,1.41,0,None,0,8399.47,7.85,Neutral
LEAD000301,Customer_301,55,Male,West,Healthcare,43753.03,Email,Interest,44,3.51,1,Email,0,4770.33,13.06,Positive
LEAD000302,Customer_302,57,Female,West,Technology,72136.97,Social Media,Awareness,117,16.33,0,Chat,0,7068.93,3.38,Neutral
LEAD000303,Customer_303,47,Female,East,Technology,22402.62,SEO,Consideration,46,97.06,0,Phone,0,1860.71,7.25,Neutral
LEAD000304,Customer_304,25,Male,East,Travel,89720.03,Website,Evaluation,89,55.23,0,None,1,6727.15,19.22,Positive
LEAD000305,Customer_305,41,Female,North,Technology,65573.71,Cold Call,Intent,74,44.04,0,Email,1,787.46,25.59,Positive
LEAD000306,Customer_306,38,Male,East,Retail,85841.43,Website,Awareness,14,89.89,1,Email,0,170.47,24.09,Negative
LEAD000307,Customer_307,68,Female,East,Travel,39495.2,Website,Awareness,13,74.52,1,Phone,0,5730.08,15.21,Positive
LEAD000308,Customer_308,45,Male,North,Education,4480.51,Social Media,Consideration,111,4.89,0,Email,0,6589.0,1.16,Positive
LEAD000309,Customer_309,69,Prefer Not to Say,East,Retail,99318.93,Event,Consideration,21,93.19,0,None,0,6730.39,18.46,Neutral
LEAD000310,Customer_310,40,Female,East,Travel,76333.93,Event,Awareness,112,86.63,0,In-Person,0,6588.72,14.69,Positive
LEAD000311,Customer_311,25,Male,South,Healthcare,17060.36,Referral,Awareness,44,41.78,0,Email,0,1982.63,23.28,Positive
LEAD000312,Customer_312,26,Male,North,Travel,64189.31,Email,Interest,118,7.42,0,Chat,1,4358.73,5.82,Positive
LEAD000313,Customer_313,54,Male,North,Retail,94589.03,Website,Awareness,3,76.87,0,Chat,0,7542.92,25.51,Positive
LEAD000314,Customer_314,31,Female,Central,Technology,89876.61,Website,Interest,79,7.23,0,None,0,9025.21,24.03,No Feedback
LEAD000315,Customer_315,69,Male,Central,Retail,94027.29,Website,Awareness,6,36.05,1,Chat,0,3409.22,4.12,Positive
LEAD000316,Customer_316,72,Female,West,Healthcare,11438.78,Event,Intent,4,4.39,0,Chat,0,4377.89,28.91,Neutral
LEAD000317,Customer_317,59,Female,East,Retail,85489.55,SEO,Intent,79,56.7,0,Phone,0,340.63,8.19,Neutral
LEAD000318,Customer_318,37,Male,Central,Finance,89185.97,Event,Awareness,72,37.34,0,In-Person,1,6653.91,0.15,Negative
LEAD000319,Customer_319,48,Female,East,Healthcare,18488.99,Cold Call,Intent,16,85.39,0,None,0,2582.4,26.56,Neutral
LEAD000320,Customer_320,29,Female,North,Technology,70898.68,Email,Interest,64,57.04,0,Phone,0,7153.51,2.28,Neutral
LEAD000321,Customer_321,36,Female,South,Finance,69426.39,Website,Interest,97,66.45,1,Email,0,9349.96,8.47,Neutral
LEAD000322,Customer_322,53,Male,North,Technology,69021.96,Cold Call,Interest,75,17.04,1,Email,1,1050.27,6.66,Neutral
LEAD000323,Customer_323,41,Male,West,Manufacturing,57478.65,SEO,Evaluation,16,81.57,0,Phone,0,6319.63,5.62,Negative
LEAD000324,Customer_324,25,Male,South,Education,24188.7,Social Media,Consideration,19,91.88,0,In-Person,0,5207.94,16.56,No Feedback
LEAD000325,Customer_325,39,Female,East,Travel,11201.27,Referral,Interest,83,74.69,0,Email,0,7839.18,23.38,Positive
LEAD000326,Customer_326,45,Male,Central,Healthcare,24953.46,Social Media,Intent,48,7.3,0,In-Person,0,941.26,11.3,Negative
LEAD000327,Customer_327,57,Female,Central,Retail,91479.8,Email,Interest,3,80.89,0,Phone,0,9986.66,9.5,Positive
LEAD000328,Customer_328,45,Male,East,Manufacturing,22957.41,Website,Awareness,13,72.94,0,Phone,0,4584.21,13.89,Negative
LEAD000329,Customer_329,37,Female,South,Technology,43461.14,Website,Interest,41,19.01,0,Chat,1,2674.12,12.9,Neutral
LEAD000330,Customer_330,52,Female,South,Travel,44370.29,Cold Call,Awareness,7,18.91,1,In-Person,0,4533.4,21.98,Positive
LEAD000331,Customer_331,40,Female,West,Manufacturing,92473.29,Website,Awareness,58,87.87,0,Chat,0,2283.37,16.53,Negative
LEAD000332,Customer_332,44,Male,South,Travel,11945.79,Website,Awareness,5,12.89,0,Chat,0,6664.56,18.02,No Feedback
LEAD000333,Customer_333,23,Female,North,Technology,48113.78,SEO,Interest,7,2.12,0,Chat,0,8092.37,9.2,Positive
LEAD000334,Customer_334,71,Prefer Not to Say,West,Manufacturing,81041.75,Website,Purchase,42,26.03,0,Phone,0,1767.03,20.99,No Feedback
LEAD000335,Customer_335,67,Male,East,Finance,6643.56,SEO,Evaluation,49,45.67,0,Email,0,2212.96,2.25,No Feedback
LEAD000336,Customer_336,35,Male,Central,Finance,74696.59,Referral,Intent,79,50.45,0,Email,0,688.85,29.58,Neutral
LEAD000337,Customer_337,54,Female,West,Healthcare,9856.09,Referral,Awareness,28,65.47,0,Phone,0,4512.66,0.06,Positive
LEAD000338,Customer_338,49,Female,North,Healthcare,45509.72,Event,Awareness,15,88.86,0,In-Person,0,1069.92,5.35,No Feedback
LEAD000339,Customer_339,52,Female,West,Finance,16217.06,SEO,Awareness,65,83.84,0,None,0,9984.38,1.78,Positive
LEAD000340,Customer_340,63,Male,North,Manufacturing,39288.12,Email,Intent,19,85.59,0,Phone,0,9074.29,8.68,Negative
LEAD000341,Customer_341,36,Male,North,Education,4209.96,Email,Awareness,95,7.8,0,Phone,0,5505.81,24.17,Positive
LEAD000342,Customer_342,42,Other,East,Healthcare,84296.84,Event,Intent,100,2.93,0,Chat,0,2010.12,1.82,Neutral
LEAD000343,Customer_343,26,Male,East,Healthcare,13813.76,Referral,Consideration,97,46.7,0,Email,0,1439.42,1.78,Neutral
LEAD000344,Customer_344,18,Male,South,Finance,19153.2,SEO,Awareness,45,26.36,0,In-Person,0,6180.57,3.3,Positive
LEAD000345,Customer_345,23,Female,East,Travel,46093.25,SEO,Consideration,77,81.41,0,Phone,0,5963.04,29.5,Negative
LEAD000346,Customer_346,35,Male,West,Manufacturing,2436.35,Referral,Interest,77,87.26,0,Chat,0,2987.25,10.54,Positive
LEAD000347,Customer_347,54,Male,East,Healthcare,92146.04,Social Media,Awareness,111,46.68,1,In-Person,0,8891.24,8.0,No Feedback
LEAD000348,Customer_348,33,Male,West,Finance,41646.44,Email,Interest,9,64.74,0,Chat,0,7099.59,2.83,No Feedback
LEAD000349,Customer_349,28,Male,South,Manufacturing,53212.28,Cold Call,Evaluation,102,23.24,0,Email,0,1615.79,1.03,Positive
LEAD000350,Customer_350,35,Male,East,Retail,87011.66,Referral,Consideration,104,57.83,0,Email,0,1065.93,26.8,Positive
LEAD000351,Customer_351,62,Male,East,Retail,57818.69,Event,Consideration,72,68.26,0,Chat,0,6097.23,26.0,Neutral
LEAD000352,Customer_352,39,Female,South,Retail,8432.74,SEO,Intent,93,36.68,0,Email,0,8712.29,10.03,Negative
LEAD000353,Customer_353,62,Female,South,Technology,80411.41,Referral,Interest,113,62.38,1,None,0,3925.23,28.49,Positive
LEAD000354,Customer_354,30,Male,East,Education,91633.96,Website,Consideration,70,3.51,0,Chat,0,9758.31,0.72,Positive
LEAD000355,Customer_355,60,Female,Central,Travel,80919.88,Email,Awareness,85,78.67,1,Email,0,176.82,27.48,Negative
LEAD000356,Customer_356,62,Female,East,Finance,19415.07,Referral,Interest,10,55.5,1,In-Person,0,2188.32,3.66,Neutral
LEAD000357,Customer_357,26,Other,North,Travel,48369.58,Event,Intent,104,5.0,0,Chat,0,7110.3,25.8,Positive
LEAD000358,Customer_358,72,Female,West,Finance,30297.42,Email,Intent,86,45.6,1,Phone,0,8945.41,28.3,Negative
LEAD000359,Customer_359,50,Female,East,Manufacturing,60006.36,Event,Intent,37,60.26,0,Phone,0,6639.3,5.54,Negative
LEAD000360,Customer_360,23,Female,South,Education,83801.61,SEO,Consideration,63,7.82,0,Phone,0,2368.94,27.59,Neutral
LEAD000361,Customer_361,46,Male,West,Technology,40315.81,Website,Evaluation,51,98.54,1,In-Person,0,1378.25,5.94,Neutral
LEAD000362,Customer_362,48,Female,North,Retail,59435.24,Event,Awareness,8,74.28,0,Chat,0,8841.66,28.58,Positive
LEAD000363,Customer_363,51,Female,West,Healthcare,1516.89,Email,Evaluation,6,25.89,0,Email,0,2589.93,23.97,Positive
LEAD000364,Customer_364,61,Female,West,Technology,35398.62,Email,Awareness,112,79.93,0,Phone,0,8985.38,5.69,Negative
LEAD000365,Customer_365,63,Female,North,Finance,62290.85,Email,Consideration,108,76.35,0,Phone,1,7901.46,15.56,No Feedback
LEAD000366,Customer_366,35,Male,West,Retail,99058.02,Email,Consideration,92,23.01,0,In-Person,0,9070.49,0.71,Negative
LEAD000367,Customer_367,61,Male,North,Manufacturing,28180.75,Cold Call,Intent,85,78.92,0,Chat,0,3070.07,15.8,Neutral
LEAD000368,Customer_368,36,Female,West,Healthcare,17886.77,Event,Interest,55,8.19,0,Chat,0,3294.6,7.06,Positive
LEAD000369,Customer_369,73,Male,South,Manufacturing,89620.76,Email,Consideration,90,67.77,1,Email,0,2688.02,5.95,Negative
LEAD000370,Customer_370,72,Male,West,Education,56484.7,Cold Call,Awareness,63,62.15,1,Chat,1,1922.35,19.8,Neutral
LEAD000371,Customer_371,33,Male,North,Retail,99577.29,Referral,Interest,20,95.45,0,None,0,2305.55,13.33,Positive
LEAD000372,Customer_372,37,Female,South,Technology,25788.1,SEO,Consideration,32,63.84,0,Email,0,7217.54,12.77,Neutral
LEAD000373,Customer_373,31,Male,East,Retail,19974.72,SEO,Interest,113,34.9,1,In-Person,0,6339.92,20.28,Neutral
LEAD000374,Customer_374,68,Female,West,Travel,35894.48,Referral,Purchase,96,52.85,0,Chat,0,5661.57,14.43,Positive
LEAD000375,Customer_375,66,Male,East,Finance,57998.28,Cold Call,Interest,59,98.25,0,Email,0,7082.95,20.4,Neutral
LEAD000376,Customer_376,59,Female,Central,Education,8103.43,SEO,Consideration,3,13.96,0,Chat,0,7188.46,26.47,Neutral
LEAD000377,Customer_377,21,Male,East,Technology,39192.88,Referral,Intent,97,66.97,0,None,0,5677.18,19.53,Neutral
LEAD000378,Customer_378,33,Female,South,Finance,7033.71,Social Media,Evaluation,37,74.32,1,In-Person,0,5813.24,5.31,No Feedback
LEAD000379,Customer_379,41,Male,South,Travel,65952.01,Event,Consideration,81,79.69,0,Chat,0,7991.51,26.07,Neutral
LEAD000380,Customer_380,50,Female,North,Healthcare,34736.85,Website,Intent,76,87.05,0,Chat,0,5118.4,9.52,Neutral
LEAD000381,Customer_381,51,Male,North,Technology,97079.97,Website,Evaluation,48,66.1,0,Phone,0,2396.68,11.87,Positive
LEAD000382,Customer_382,30,Male,East,Education,10764.26,Website,Awareness,80,51.04,0,None,0,9101.84,6.01,Neutral
LEAD000383,Customer_383,59,Female,Central,Healthcare,89485.17,Website,Awareness,47,44.86,0,In-Person,0,4643.65,23.78,Neutral
LEAD000384,Customer_384,35,Prefer Not to Say,South,Manufacturing,3112.55,Referral,Awareness,118,29.71,0,Phone,0,7685.63,6.61,Negative
